round,grad_computations,train_loss,drift,grad_norm,h_label
0,0,4.610444,1.196110e+00,1.501426e-01,0.350134
5,32000,4.573775,3.804697e+00,3.267626e-01,0.350134
10,62800,4.501366,3.865709e+00,3.552645e-01,0.350134
15,94800,4.413189,3.913073e+00,3.824265e-01,0.350134
20,125600,4.329313,4.128120e+00,4.325523e-01,0.350134
25,156400,4.246474,3.839939e+00,5.584981e-01,0.350134
30,188400,4.152316,4.082013e+00,5.464609e-01,0.350134
35,219200,4.081183,4.023639e+00,5.842598e-01,0.350134
40,250000,4.009687,4.346150e+00,5.611332e-01,0.350134
45,282000,3.943864,4.443883e+00,5.756958e-01,0.350134
50,312800,3.900734,4.195138e+00,6.016049e-01,0.350134
55,344800,3.855183,4.384623e+00,5.890431e-01,0.350134
60,375600,3.804013,4.456253e+00,5.886812e-01,0.350134
65,406400,3.773911,4.254892e+00,8.097544e-01,0.350134
70,438400,3.722418,4.561264e+00,5.981491e-01,0.350134
75,469200,3.697720,4.530043e+00,6.415672e-01,0.350134
80,500000,3.685155,4.594740e+00,6.181764e-01,0.350134
85,532000,3.629222,4.598401e+00,6.423624e-01,0.350134
90,562800,3.610553,4.610691e+00,6.622952e-01,0.350134
95,594800,3.558590,4.699073e+00,6.637852e-01,0.350134
100,625600,3.542363,4.654967e+00,6.415166e-01,0.350134
